,house_age,dormitory_type,condition_type
14497,new_house,house,regular
14498,old_house,apartment,regular
14499,old_house,house,regular
14500,old_house,apartment,regular
14501,new_house,house,regular
14502,old_house,house,regular
14503,old_house,house,regular
14504,old_house,house,regular
14505,old_house,house,regular
14506,old_house,house,regular
14507,old_house,house,regular
14508,old_house,house,regular
14509,old_house,apartment,regular
14510,new_house,house,regular
14511,new_house,house,regular
14512,old_house,apartment,regular
14513,old_house,house,regular
14514,old_house,house,regular
14515,old_house,apartment,regular
14516,old_house,house,good
14517,new_house,house,regular
14518,old_house,house,good
14519,old_house,house,regular
14520,new_house,house,good
14521,old_house,house,regular
14522,new_house,apartment,regular
14523,old_house,apartment,good
14524,new_house,house,regular
14525,new_house,house,regular
14526,new_house,house,good
14527,old_house,house,regular
14528,old_house,house,regular
14529,old_house,house,regular
14530,new_house,house,regular
14531,old_house,house,regular
14532,old_house,house,regular
14533,old_house,house,regular
14534,new_house,house,regular
14535,old_house,house,regular
14536,new_house,house,regular
14537,old_house,house,regular
14538,old_house,house,regular
14539,new_house,apartment,regular
14540,old_house,house,good
14541,old_house,house,regular
14542,new_house,house,regular
14543,new_house,house,regular
14544,old_house,house,regular
14545,old_house,house,regular
14546,old_house,house,regular
14547,old_house,house,regular
14548,old_house,house,regular
14549,old_house,house,regular
14550,old_house,house,good
14551,old_house,house,regular
14552,old_house,house,regular
14553,old_house,house,regular
14554,new_house,house,regular
14555,new_house,house,regular
14556,old_house,house,regular
14557,old_house,house,regular
14558,old_house,house,regular
14559,old_house,house,regular
14560,old_house,house,regular
14561,old_house,house,regular
14562,new_house,house,regular
14563,old_house,house,regular
14564,old_house,house,regular
14565,new_house,house,regular
14566,new_house,apartment,regular
14567,old_house,house,good
14568,old_house,house,good
14569,new_house,house,regular
14570,old_house,house,good
14571,new_house,house,regular
14572,old_house,apartment,good
14573,old_house,house,regular
14574,old_house,house,regular
14575,new_house,house,regular
14576,new_house,house,regular
14577,old_house,house,regular
14578,new_house,house,regular
14579,new_house,house,good
14580,old_house,house,regular
14581,new_house,apartment,regular
14582,old_house,house,regular
14583,old_house,house,regular
14584,new_house,house,regular
14585,new_house,house,good
14586,new_house,apartment,regular
14587,old_house,house,regular
14588,old_house,house,regular
14589,old_house,house,good
14590,old_house,house,regular
14591,new_house,apartment,regular
14592,new_house,house,regular
14593,new_house,house,regular
14594,new_house,house,regular
14595,old_house,house,regular
14596,old_house,house,good
14597,old_house,house,regular
14598,old_house,house,regular
14599,new_house,apartment,regular
14600,old_house,house,regular
14601,new_house,house,regular
14602,old_house,house,regular
14603,new_house,apartment,regular
14604,old_house,house,regular
14605,new_house,house,good
14606,old_house,house,regular
14607,old_house,house,good
14608,old_house,house,regular
14609,old_house,house,regular
14610,new_house,house,regular
14611,old_house,house,regular
14612,new_house,house,regular
14613,old_house,house,regular
14614,new_house,house,regular
14615,new_house,house,regular
14616,old_house,house,regular
14617,old_house,apartment,regular
14618,new_house,house,regular
14619,old_house,house,good
14620,old_house,house,regular
14621,old_house,house,regular
14622,old_house,house,regular
14623,old_house,house,regular
14624,new_house,house,regular
14625,old_house,house,good
14626,old_house,house,regular
14627,old_house,house,good
14628,old_house,house,regular
14629,old_house,house,regular
14630,old_house,house,regular
14631,new_house,apartment,regular
14632,new_house,house,regular
14633,old_house,house,regular
14634,old_house,house,regular
14635,new_house,house,regular
14636,old_house,house,regular
14637,old_house,house,regular
14638,old_house,house,regular
14639,old_house,apartment,regular
14640,old_house,house,regular
14641,old_house,house,regular
14642,old_house,house,regular
14643,old_house,house,regular
14644,old_house,house,regular
14645,old_house,house,regular
14646,old_house,house,regular
14647,new_house,house,regular
14648,new_house,house,regular
14649,old_house,house,good
14650,old_house,house,regular
14651,old_house,house,regular
14652,new_house,house,regular
14653,new_house,house,regular
14654,old_house,house,regular
14655,old_house,house,regular
14656,new_house,house,regular
14657,new_house,house,regular
14658,new_house,house,regular
14659,old_house,house,regular
14660,old_house,house,regular
14661,old_house,house,regular
14662,old_house,house,regular
14663,new_house,house,regular
14664,old_house,house,regular
14665,new_house,house,good
14666,old_house,house,regular
14667,new_house,house,regular
14668,old_house,house,regular
14669,old_house,house,regular
14670,old_house,house,regular
14671,new_house,house,regular
14672,old_house,house,regular
14673,old_house,house,regular
14674,old_house,house,regular
14675,new_house,house,good
14676,old_house,house,regular
14677,old_house,house,regular
14678,new_house,apartment,regular
14679,old_house,house,regular
14680,old_house,house,regular
14681,new_house,house,regular
14682,old_house,apartment,good
14683,new_house,house,regular
14684,old_house,house,regular
14685,new_house,house,regular
14686,new_house,house,good
14687,old_house,house,regular
14688,new_house,house,regular
14689,old_house,apartment,regular
14690,old_house,house,regular
14691,old_house,house,regular
14692,new_house,house,regular
14693,old_house,house,regular
14694,old_house,house,regular
14695,old_house,apartment,regular
14696,old_house,house,regular
14697,old_house,house,regular
14698,new_house,apartment,regular
14699,old_house,house,regular
14700,old_house,house,regular
14701,old_house,house,regular
14702,old_house,apartment,regular
14703,new_house,house,regular
14704,old_house,house,regular
14705,new_house,house,regular
14706,old_house,house,good
14707,old_house,house,regular
14708,new_house,house,regular
14709,old_house,house,regular
14710,new_house,house,regular
14711,new_house,house,good
14712,old_house,house,regular
14713,old_house,house,regular
14714,new_house,house,regular
14715,new_house,house,regular
14716,new_house,house,regular
14717,old_house,house,good
14718,new_house,house,regular
14719,old_house,house,regular
14720,old_house,house,regular
14721,old_house,house,regular
14722,old_house,apartment,regular
14723,new_house,house,regular
14724,old_house,house,regular
14725,old_house,house,regular
14726,new_house,apartment,regular
14727,old_house,house,regular
14728,old_house,apartment,regular
14729,old_house,house,regular
14730,old_house,house,regular
14731,old_house,house,regular
14732,old_house,house,regular
14733,old_house,apartment,good
14734,old_house,house,good
14735,old_house,house,regular
14736,old_house,apartment,regular
14737,old_house,apartment,regular
14738,old_house,apartment,regular
14739,old_house,house,regular
14740,old_house,house,regular
14741,new_house,apartment,regular
14742,new_house,house,regular
14743,new_house,house,regular
14744,old_house,house,regular
14745,new_house,house,regular
14746,old_house,apartment,regular
14747,old_house,house,regular
14748,old_house,house,regular
14749,old_house,apartment,regular
14750,new_house,house,regular
14751,old_house,house,regular
14752,new_house,house,regular
14753,old_house,house,regular
14754,old_house,house,regular
14755,old_house,house,regular
14756,old_house,house,regular
14757,old_house,house,regular
14758,old_house,house,regular
14759,old_house,house,regular
14760,new_house,house,regular
14761,old_house,house,regular
14762,old_house,house,regular
14763,old_house,house,regular
14764,old_house,house,regular
14765,new_house,house,regular
14766,old_house,house,regular
14767,old_house,apartment,regular
14768,new_house,apartment,regular
14769,new_house,house,regular
14770,new_house,apartment,regular
14771,old_house,apartment,regular
14772,new_house,house,regular
14773,old_house,apartment,regular
14774,old_house,house,regular
14775,new_house,house,regular
14776,new_house,house,regular
14777,old_house,house,regular
14778,old_house,house,regular
14779,old_house,house,regular
14780,old_house,house,good
14781,old_house,house,regular
14782,new_house,house,good
14783,old_house,apartment,regular
14784,new_house,house,regular
14785,old_house,apartment,regular
14786,new_house,house,regular
14787,old_house,house,regular
14788,old_house,house,regular
14789,old_house,house,regular
14790,new_house,house,regular
14791,old_house,house,regular
14792,new_house,house,regular
14793,old_house,house,regular
14794,old_house,house,regular
14795,old_house,apartment,regular
14796,old_house,house,regular
14797,old_house,house,bad
14798,old_house,house,regular
14799,old_house,house,regular
14800,old_house,apartment,regular
14801,old_house,house,regular
14802,old_house,house,regular
14803,old_house,house,regular
14804,old_house,house,regular
14805,old_house,house,regular
14806,new_house,house,regular
14807,old_house,house,regular
14808,new_house,house,good
14809,old_house,house,regular
14810,old_house,house,regular
14811,old_house,house,regular
14812,new_house,house,regular
14813,new_house,house,regular
14814,old_house,house,regular
14815,old_house,house,regular
14816,new_house,house,regular
14817,old_house,house,regular
14818,old_house,house,regular
14819,new_house,house,regular
14820,old_house,apartment,regular
14821,old_house,house,regular
14822,new_house,house,regular
14823,old_house,house,regular
14824,old_house,house,regular
14825,old_house,house,regular
14826,old_house,apartment,regular
14827,old_house,apartment,regular
14828,old_house,house,regular
14829,new_house,house,regular
14830,old_house,house,regular
14831,new_house,house,regular
14832,new_house,house,regular
14833,new_house,apartment,regular
14834,old_house,house,regular
14835,new_house,house,regular
14836,old_house,house,bad
14837,old_house,house,regular
14838,old_house,house,regular
